,citing author name,citing paper title,cited paper title,affiliation,latitude,longitude,county,city,state,country
311,Ken Huang,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Building a secure agentic AI application leveraging A2A protocol,"Adjunct Professor, University of San Francisco",,,,,,
312,Ken Huang,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Building a secure agentic AI application leveraging A2A protocol,University of San Francisco,37.7793627,-122.4514473,,San Francisco,California,United States
313,Ken Huang,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,"Adjunct Professor, University of San Francisco",,,,,,
314,Ken Huang,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,University of San Francisco,37.7793627,-122.4514473,,San Francisco,California,United States
315,Ken Huang,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,LLM and GenAI data security best practices,"Adjunct Professor, University of San Francisco",,,,,,
316,Ken Huang,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,LLM and GenAI data security best practices,University of San Francisco,37.7793627,-122.4514473,,San Francisco,California,United States
317,Ken Huang,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Multi-agentic system threat modelling guide OWASP GenAI security project,"Adjunct Professor, University of San Francisco",,,,,,
318,Ken Huang,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Multi-agentic system threat modelling guide OWASP GenAI security project,University of San Francisco,37.7793627,-122.4514473,,San Francisco,California,United States
319,Ken Huang,The Commercial Landscape of Agentic AI Security,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,"Adjunct Professor, University of San Francisco",,,,,,
320,Ken Huang,The Commercial Landscape of Agentic AI Security,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,University of San Francisco,37.7793627,-122.4514473,,San Francisco,California,United States
321,Ken Huang,The Commercial Landscape of Agentic AI Security,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,"Adjunct Professor, University of San Francisco",,,,,,
322,Ken Huang,The Commercial Landscape of Agentic AI Security,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,University of San Francisco,37.7793627,-122.4514473,,San Francisco,California,United States
323,Ken Huang,Towards Unifying Quantitative Security Benchmarking for Multi Agent Systems,Building a secure agentic AI application leveraging A2A protocol,"Adjunct Professor, University of San Francisco",,,,,,
324,Ken Huang,Towards Unifying Quantitative Security Benchmarking for Multi Agent Systems,Building a secure agentic AI application leveraging A2A protocol,University of San Francisco,37.7793627,-122.4514473,,San Francisco,California,United States
325,Ken Huang,Towards Unifying Quantitative Security Benchmarking for Multi Agent Systems,Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,"Adjunct Professor, University of San Francisco",,,,,,
326,Ken Huang,Towards Unifying Quantitative Security Benchmarking for Multi Agent Systems,Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,University of San Francisco,37.7793627,-122.4514473,,San Francisco,California,United States
327,Ken Huang,[CITATION][C] Building A Secure Agentic AI Application Leveraging Google's A2A Protocol,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,"Adjunct Professor, University of San Francisco",,,,,,
328,Ken Huang,[CITATION][C] Building A Secure Agentic AI Application Leveraging Google's A2A Protocol,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,University of San Francisco,37.7793627,-122.4514473,,San Francisco,California,United States
329,Kevin Bauer,Generating Tomorrow's Me: How Collaborating with Generative AI Changes Humans: M. Adam et al.,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Economics,51.514605,-0.1164525,,City of Westminster,England,United Kingdom
330,Kevin Bauer,Generating Tomorrow's Me: How Collaborating with Generative AI Changes Humans: M. Adam et al.,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Goethe University Frankfurt,50.1723275,8.6307298,,Frankfurt,Hesse,Germany
331,Kevin Bauer,Generating Tomorrow's Me: How Collaborating with Generative AI Changes Humans: M. Adam et al.,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,"Professor for Causal and Game Theoretic AI in Business and Economics, Goethe University Frankfurt",,,,,,
332,Kezhi Wang,From large ai models to agentic ai: A tutorial on future intelligent communications,Building a secure agentic AI application leveraging A2A protocol,Brunel University London,51.5318525,-0.4662887,,Greater London,England,United Kingdom
333,Kezhi Wang,From large ai models to agentic ai: A tutorial on future intelligent communications,Building a secure agentic AI application leveraging A2A protocol,"Professor, Royal Society Industry Fellow, Brunel University London",,,,,,
334,Konstantinos I. Roumeliotis,Vibe coding vs. agentic coding: Fundamentals and practical implications of agentic ai,Building a secure agentic AI application leveraging A2A protocol,University of Peloponnese,38.2187045,21.7478949,Achaia Regional Unit,Municipal Unit of Patras,Western Greece,Greece
335,Kshitiz Aryal,"A Survey of Agentic AI and Cybersecurity: Challenges, Opportunities and Use-case Prototypes",A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,University of Nebraska Omaha,41.2577933,-96.0104971,Douglas County,Omaha,Nebraska,United States
336,Kshitiz Aryal,"A Survey of Agentic AI and Cybersecurity: Challenges, Opportunities and Use-case Prototypes",Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,University of Nebraska Omaha,41.2577933,-96.0104971,Douglas County,Omaha,Nebraska,United States
337,Kshitiz Aryal,"A Survey of Agentic AI and Cybersecurity: Challenges, Opportunities and Use-case Prototypes",Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,University of Nebraska Omaha,41.2577933,-96.0104971,Douglas County,Omaha,Nebraska,United States
338,Kshitiz Aryal,"A Survey of Agentic AI and Cybersecurity: Challenges, Opportunities and Use-case Prototypes",Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,University of Nebraska Omaha,41.2577933,-96.0104971,Douglas County,Omaha,Nebraska,United States
339,Leandros Maglaras, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Building a secure agentic AI application leveraging A2A protocol,De Montfort University,52.6297131,-1.139284,City of Leicester,Leicester,England,United Kingdom
340,Leandros Maglaras, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Building a secure agentic AI application leveraging A2A protocol,Highly Cited Researcher 2025,,,,,,
341,Leandros Maglaras, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Building a secure agentic AI application leveraging A2A protocol,"Highly Cited Researcher 2025, Visiting Professor of Cybersecurity, De Montfort University",,,,,,
342,Leandros Maglaras, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,De Montfort University,52.6297131,-1.139284,City of Leicester,Leicester,England,United Kingdom
343,Leandros Maglaras, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Highly Cited Researcher 2025,,,,,,
344,Leandros Maglaras, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,"Highly Cited Researcher 2025, Visiting Professor of Cybersecurity, De Montfort University",,,,,,
345,Libo Wang,Towards Humanoid Robot Autonomy: A Dynamic Architecture Integrating Continuous thought Machines (CTM) and Model Context Protocol (MCP),Building a secure agentic AI application leveraging A2A protocol,UCSI University,3.0789392,101.7326363,,Kuala Lumpur,Kuala Lumpur,Malaysia
346,Libo Wang,Towards Humanoid Robot Autonomy: A Dynamic Architecture Integrating Continuous thought Machines (CTM) and Model Context Protocol (MCP),Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,UCSI University,3.0789392,101.7326363,,Kuala Lumpur,Kuala Lumpur,Malaysia
347,Lingrui Mei,A survey of context engineering for large language models,Agent Capability Negotiation and Binding Protocol (ACNBP),Chinese Academy of Sciences,39.9093367,116.3297146,,Beijing,Beijing,China
348,Lingrui Mei,A survey of context engineering for large language models,Building a secure agentic AI application leveraging A2A protocol,Chinese Academy of Sciences,39.9093367,116.3297146,,Beijing,Beijing,China
